channel,a,b,c,sideslip,vw
C_D,0.0,0.0001529316137628013,0.6469465926327,-4.0,10.0
C_S,0.0,0.00019623675187874752,0.06979741631672554,-4.0,10.0
C_roll,0.0,0.0019198318165935622,0.018849644710450097,-4.0,10.0
C_pitch,0.0,-0.019234085583320536,-1.1338314603652506,-4.0,10.0
C_yaw,0.0,0.0009316408524306718,0.29774262879231816,-4.0,10.0
C_L,0.0,0.0009579320573698074,0.20742572129819925,-4.0,15.0
C_D,0.0,0.0002634738500491106,0.6441920139327241,-4.0,15.0
C_S,0.0,0.00035573570566626504,0.0636450491591028,-4.0,15.0
C_roll,0.0,0.0021607908047764023,0.011390390494054855,-4.0,15.0
C_pitch,0.0,-0.018431133613667054,-1.1259044147068875,-4.0,15.0
C_yaw,0.0,0.001323147512021166,0.28565570362168324,-4.0,15.0
C_L,0.0,0.0007434723773162782,0.2014479355264012,-4.0,20.0
C_D,0.0,-8.726330151507209e-05,0.6357962758655769,-4.0,20.0
C_S,0.0,-1.4045440694157353e-05,0.060777360993601565,-4.0,20.0
C_roll,0.0,0.001609091006486535,0.0085732518936669,-4.0,20.0
C_pitch,0.0,-0.017223531308249326,-1.0910635627739351,-4.0,20.0
C_yaw,0.0,0.0002721053703865974,0.2760391310436737,-4.0,20.0
C_L,0.0,0.0005569541151955858,0.19653279261274603,-4.0,25.0
C_D,0.0,-6.508534510614108e-05,0.6309101107393414,-4.0,25.0
C_S,0.0,1.9889801591612852e-05,0.06456243773895765,-4.0,25.0
C_roll,0.0,0.0018155439304269254,0.014241883605686574,-4.0,25.0
C_pitch,0.0,-0.016810924991914358,-1.0698112360712286,-4.0,25.0
C_yaw,0.0,0.0005105735002161504,0.28161409323372855,-4.0,25.0
C_L,0.0,0.0028376648270736437,0.20741606805584709,-2.0,5.0
C_D,0.0,0.000949151320743026,0.6383257934423562,-2.0,5.0
C_S,0.0,-8.252528420577929e-05,0.05585118436103816,-2.0,5.0
C_roll,0.0,0.00128657502865551,0.02340253089283899,-2.0,5.0
C_pitch,0.0,-0.024088359301538968,-1.129648554810235,-2.0,5.0
C_yaw,0.0,0.00024044364666162989,0.19438588034160872,-2.0,5.0
C_L,0.0,0.0011289870211169707,0.21063763804286129,-2.0,10.0
C_D,0.0,-9.264501338710263e-06,0.633803271065952,-2.0,10.0
C_S,0.0,0.00010478076407806076,0.05128508213365758,-2.0,10.0
C_roll,0.0,0.0013297061702319788,0.015553215704949675,-2.0,10.0
C_pitch,0.0,-0.018246243854564134,-1.1303620531162157,-2.0,10.0
C_yaw,0.0,0.00045636366377492906,0.18838711076183648,-2.0,10.0
C_L,0.0,0.0008426860750739904,0.20722008167345446,-2.0,15.0
C_D,0.0,0.00011812837699388342,0.6283784580889175,-2.0,15.0
C_S,0.0,0.00023052918096150957,0.04425267733095443,-2.0,15.0
C_roll,0.0,0.001451456292907983,0.010110609366835858,-2.0,15.0
C_pitch,0.0,-0.017769147302718467,-1.110710372435217,-2.0,15.0
C_yaw,0.0,0.0009199115979591148,0.1711033564379469,-2.0,15.0
C_L,0.0,0.0009841835807412919,0.20090355788148195,-2.0,20.0
C_D,0.0,0.00034397975472700274,0.6199305892532475,-2.0,20.0
C_S,0.0,4.2380021049772396e-05,0.043529930913373524,-2.0,20.0
C_roll,0.0,0.0012012026502974443,0.008755965936068968,-2.0,20.0
C_pitch,0.0,-0.018436547463830572,-1.0782964295722146,-2.0,20.0
C_yaw,0.0,0.0004116148245363222,0.1682492620630467,-2.0,20.0
C_L,0.0,0.0007393945812656763,0.19895195133856758,-2.0,25.0
C_D,0.0,0.0001092015800978092,0.6226704702002892,-2.0,25.0
C_S,0.0,3.729982346953927e-05,0.04713464469419862,-2.0,25.0
C_roll,0.0,0.0012420385851833217,0.014692456904027052,-2.0,25.0
C_pitch,0.0,-0.017352402797542285,-1.0731433347041939,-2.0,25.0
C_yaw,0.0,0.0004411306923002345,0.1762918380903971,-2.0,25.0
C_L,0.0,0.0026075794437193235,0.22249954273544845,-0.0,5.0
C_D,0.0,0.0011242206633120377,0.6324330191218998,-0.0,5.0
C_S,0.0,0.0004424083095015846,0.00042147138679828885,-0.0,5.0
C_roll,0.0,0.0011186784684495913,-0.027486799982744566,-0.0,5.0
C_pitch,0.0,-0.023459606741232396,-1.1737966740982368,-0.0,5.0
C_yaw,0.0,0.0009603266920542967,-0.0078100035392715565,-0.0,5.0
C_L,0.0,0.0011327814344407649,0.21125414941255752,-0.0,10.0
C_D,0.0,0.00024326124932959613,0.6268688099740113,-0.0,10.0
C_S,0.0,0.00044507033229351615,0.013451059534166138,-0.0,10.0
C_roll,0.0,0.0008826638343897832,0.0005295880381137282,-0.0,10.0
C_pitch,0.0,-0.01881661392290475,-1.1286843042461747,-0.0,10.0
C_yaw,0.0,0.0011675341076008562,0.028450129603674185,-0.0,10.0
C_L,0.0,0.0006483391372468288,0.20390506491535712,-0.0,15.0
C_D,0.0,-5.433041565572262e-05,0.6208910771903411,-0.0,15.0
C_S,0.0,0.0002909900581511339,0.011163373250212641,-0.0,15.0
C_roll,0.0,0.0005219098686018139,0.0010737142559571816,-0.0,15.0
C_pitch,0.0,-0.016908342434385396,-1.0974000079386341,-0.0,15.0
C_yaw,0.0,0.0007358255044388425,0.02177713210193164,-0.0,15.0
C_L,0.0,0.0007146626177290075,0.19993254784739428,-0.0,20.0
C_D,0.0,4.335971723639136e-05,0.6135974331685026,-0.0,20.0
C_S,0.0,0.00019719959771907625,0.006726234183428987,-0.0,20.0
C_roll,0.0,0.00032921511149002175,-0.0033177120205963454,-0.0,20.0
C_pitch,0.0,-0.017343155218631445,-1.0713012557739112,-0.0,20.0
C_yaw,0.0,0.0005006029963315956,0.009884299958859146,-0.0,20.0
C_L,0.0,0.0005766183138526738,0.199662799970904,-0.0,25.0
C_D,0.0,8.316059565833369e-05,0.6194820831397455,-0.0,25.0
C_S,0.0,0.000239221991384881,0.007917347748852936,-0.0,25.0
C_roll,0.0,0.0005779242321840214,-0.0009557248870604115,-0.0,25.0
C_pitch,0.0,-0.016633960921418414,-1.075864762155042,-0.0,25.0
C_yaw,0.0,0.0006388852160556619,0.01298653070445887,-0.0,25.0
C_L,0.0,0.003265799432178952,0.21525916622381724,2.0,5.0
C_D,0.0,0.0008024014976380869,0.6463815298032457,2.0,5.0
C_S,0.0,-0.00017582837989037613,-0.03795576141623945,2.0,5.0
C_roll,0.0,-0.0010323831436371625,-0.051898191934510896,2.0,5.0
C_pitch,0.0,-0.024970258630927143,-1.1683074997370924,2.0,5.0
C_yaw,0.0,-0.0008965309215711587,-0.1658400513252095,2.0,5.0
C_L,0.0,0.0013709775784655298,0.21211260882202518,2.0,10.0
C_D,0.0,0.00015674939197494558,0.6319287737880075,2.0,10.0
C_S,0.0,0.00010298033226481667,-0.02253718282409085,2.0,10.0
C_roll,0.0,-0.0005941202890677324,-0.01571375263219805,2.0,10.0
C_pitch,0.0,-0.0192945831694814,-1.1350553423980019,2.0,10.0
C_yaw,0.0,-2.9881538622587552e-05,-0.12497038627170946,2.0,10.0
C_L,0.0,0.0006873815893641619,0.20932739862262348,2.0,15.0
C_D,0.0,5.2978763062302994e-05,0.6310837001626967,2.0,15.0
C_S,0.0,0.0004051508149101499,-0.026019063404577148,2.0,15.0
C_roll,0.0,-0.00023679366296375164,-0.019029150437924882,2.0,15.0
C_pitch,0.0,-0.01731091277132758,-1.1238879532651342,2.0,15.0
C_yaw,0.0,0.0007989258712443313,-0.1374585756980224,2.0,15.0
C_L,0.0,0.0007529054699478301,0.1993223956227724,2.0,20.0
C_D,0.0,0.00018680043344518799,0.6152353515049053,2.0,20.0
C_S,0.0,0.00010995160041644347,-0.026782053074288294,2.0,20.0
C_roll,0.0,-0.0007122493134687682,-0.01941345713680361,2.0,20.0
C_pitch,0.0,-0.017257803298370435,-1.068976377898691,2.0,20.0
C_yaw,0.0,-2.0579078231456197e-06,-0.13862320901571704,2.0,20.0
C_L,0.0,0.0005199661900468268,0.20096853726364572,2.0,25.0
C_D,0.0,8.828619738255693e-05,0.6215664812123423,2.0,25.0
C_S,0.0,0.00024349938432258522,-0.023335910068241005,2.0,25.0
C_roll,0.0,-0.0003854125798601561,-0.009280535119704026,2.0,25.0
C_pitch,0.0,-0.01676756728767183,-1.077433577703426,2.0,25.0
C_yaw,0.0,0.00033980302452315674,-0.12763311636405844,2.0,25.0
C_L,0.0,0.0029214795432922634,0.2135706330903709,4.0,5.0
C_D,0.0,0.0009270668388640361,0.6579643943634467,4.0,5.0
C_S,0.0,-5.4295197330743225e-05,-0.07255850981960801,4.0,5.0
C_roll,0.0,-0.001288367287922072,-0.08682249843278776,4.0,5.0
C_pitch,0.0,-0.0250025662778755,-1.1782948021859199,4.0,5.0
C_yaw,0.0,-0.0009872121850789603,-0.30811280203716895,4.0,5.0
C_L,0.0,0.001367366018244209,0.20631660545006542,4.0,10.0
C_D,0.0,0.00032520650074236725,0.6443450650417755,4.0,10.0
C_S,0.0,0.00028255564275311645,-0.04333271009024965,4.0,10.0
C_roll,0.0,-0.0007317201123952406,-0.028901968190471816,4.0,10.0
C_pitch,0.0,-0.019707079468163132,-1.139022463633122,4.0,10.0
C_yaw,0.0,0.00011402571321114103,-0.24227692639173798,4.0,10.0
C_L,0.0,0.0007473775221526775,0.2068447489025093,4.0,15.0
C_D,0.0,0.00018551337184757364,0.6397004922994441,4.0,15.0
C_S,0.0,0.0003440867697560743,-0.038290505794137675,4.0,15.0
C_roll,0.0,-0.0006180848871372375,-0.019540346505008466,4.0,15.0
C_pitch,0.0,-0.017736180708483876,-1.1296443835709844,4.0,15.0
C_yaw,0.0,0.0003126269257513308,-0.2322080463471473,4.0,15.0
C_L,0.0,0.0007841980320784756,0.2002768906824568,4.0,20.0
C_D,0.0,0.00016714945284557192,0.6253204980019587,4.0,20.0
C_S,0.0,3.7598234827339596e-05,-0.037917389945753305,4.0,20.0
C_roll,0.0,-0.0012609055171553258,-0.02050509421327657,4.0,20.0
C_pitch,0.0,-0.01758126285639012,-1.083917594911967,4.0,20.0
C_yaw,0.0,-0.0004808587001664523,-0.2296004315642968,4.0,20.0
C_L,0.0,0.0007686689432646643,0.20281447470076394,4.0,25.0
C_D,0.0,0.00046161033973589804,0.6297242915035586,4.0,25.0
C_S,0.0,0.00014679108672496693,-0.039634107652353937,4.0,25.0
C_roll,0.0,-0.0010149914107353119,-0.016166719467380953,4.0,25.0
C_pitch,0.0,-0.017837628209247048,-1.0956188347470588,4.0,25.0
C_yaw,0.0,-0.00019822848522959687,-0.22955641500234936,4.0,25.0
C_L,0.0,0.0022948168915376075,0.21921692197604772,6.0,5.0
C_D,0.0,0.0007628627313786169,0.6837398618378072,6.0,5.0
C_S,0.0,5.8376181980845274e-05,-0.09287017446238229,6.0,5.0
C_roll,0.0,-0.0013913775760342885,-0.10926169426420414,6.0,5.0
C_pitch,0.0,-0.023574460591884495,-1.2299707072536599,6.0,5.0
C_yaw,0.0,-0.0011058417739837304,-0.4255310204960552,6.0,5.0
C_L,0.0,0.0012959023058215103,0.2091779298674386,6.0,10.0
C_D,0.0,0.0004506294252865783,0.6709677323315545,6.0,10.0
C_S,0.0,-0.00011593170841217195,-0.05732946174142068,6.0,10.0
C_roll,0.0,-0.0011339624573224226,-0.029776646314686076,6.0,10.0
C_pitch,0.0,-0.02034210685557781,-1.172415054710039,6.0,10.0
C_yaw,0.0,-0.0009401089301523758,-0.3385494653412074,6.0,10.0
C_L,0.0,0.000769354493736249,0.20950465421177383,6.0,15.0
C_D,0.0,0.00018284860207016246,0.6634449906081642,6.0,15.0
C_S,0.0,-8.525428382532467e-05,-0.04885553585064946,6.0,15.0
C_roll,0.0,-0.0010521857408798108,-0.010937088451371488,6.0,15.0
C_pitch,0.0,-0.018400093482028177,-1.154851780694434,6.0,15.0
C_yaw,0.0,-0.0007077630651052445,-0.3138155877563818,6.0,15.0
C_L,0.0,0.0008027056625695228,0.20522841154764274,6.0,20.0
C_D,0.0,0.0002590116448829748,0.6560139341207154,6.0,20.0
C_S,0.0,-0.0003711201512483376,-0.04817417947731444,6.0,20.0
C_roll,0.0,-0.001371704348648573,-0.010349058677999195,6.0,20.0
C_pitch,0.0,-0.01832657671165156,-1.1267338107159321,6.0,20.0
C_yaw,0.0,-0.0013140730891408393,-0.310594120338207,6.0,20.0
C_L,0.0,0.0008040362981854277,0.203683656399708,6.0,25.0
C_D,0.0,0.0002388563792791086,0.6525426450180934,6.0,25.0
C_S,0.0,-0.00019090354264453217,-0.04906564764545335,6.0,25.0
C_roll,0.0,-0.001119272582195263,-0.007416940070450932,6.0,25.0
C_pitch,0.0,-0.018405500174507573,-1.1103661564392147,6.0,25.0
C_yaw,0.0,-0.0009621892422759888,-0.3073498030796711,6.0,25.0
C_L,0.0,0.0033507081906724236,0.21431860336920738,8.0,5.0
C_D,0.0,0.0011887793769818106,0.7195439177445504,8.0,5.0
C_S,0.0,-0.00011957338846201352,-0.11074981244810311,8.0,5.0
C_roll,0.0,-0.0018828321542075882,-0.09773301162530944,8.0,5.0
C_pitch,0.0,-0.027413641400875162,-1.2519100877958813,8.0,5.0
C_yaw,0.0,-0.0017969403406530745,-0.5276078416052029,8.0,5.0
C_L,0.0,0.0015527068231962194,0.20953202883761615,8.0,10.0
C_D,0.0,0.0006674160191074504,0.6996803226176933,8.0,10.0
C_S,0.0,-0.00028508288805045444,-0.06228108210398165,8.0,10.0
C_roll,0.0,-0.0015178537826223773,0.004613229316040982,8.0,10.0
C_pitch,0.0,-0.022136794217101803,-1.1924410336855409,8.0,10.0
C_yaw,0.0,-0.0016609855353427235,-0.4048248497143918,8.0,10.0
C_L,0.0,0.0008143246588690907,0.2115146679860824,8.0,15.0
C_D,0.0,0.00044014661926736036,0.6969108056712959,8.0,15.0
C_S,0.0,-0.00017941744716506002,-0.05271927779951047,8.0,15.0
C_roll,0.0,-0.0012241078573674074,0.02678953018347413,8.0,15.0
C_pitch,0.0,-0.01986553024019145,-1.186452229130457,8.0,15.0
