sideslip,C_L,C_S,C_D,C_roll,C_pitch,C_yaw,Rey,vw,aoa_kite,C_L_std,C_S_std,C_D_std,C_roll_std,C_pitch_std,C_yaw_std,aoa
-0.0,0.2670223698926509,0.012843775492682378,0.6577014056377399,0.006582093728275078,-1.609831054691867,0.024156513798608687,136986.58861866608,5.0,18.8,0.735989005919157,0.08148530457511904,0.11721407871440939,0.2702052115039853,1.9809984830571008,0.22063885092566132,17.9
2.0,0.27085151015545034,-0.040208889445925336,0.6653755171774374,-0.06134213958220372,-1.6300765519377938,-0.17672686043680583,137537.84249640722,5.0,18.8,0.7274498506572353,0.09394636740437091,0.10302109777413022,0.26430673055040305,1.9601138118104233,0.21033596831479243,17.9
4.0,0.267340842632088,-0.06973027636676625,0.6787257975917236,-0.09630374959066723,-1.6503743685519512,-0.3131922665400135,137813.46943527774,5.0,18.8,0.7341271384211185,0.08417791278723646,0.13641874755587005,0.2814719168224803,1.9823299816920987,0.21348004560010206,17.9
6.0,0.2574996277697515,-0.08996843692420017,0.704126345972486,-0.12758335711735422,-1.6708328391882807,-0.43817843323788946,137696.08147153392,5.0,18.8,0.7367133111840077,0.08750674896088735,0.12425512222073849,0.318916669218017,1.9797238288638972,0.2240367651194865,17.9
8.0,0.27410887713394366,-0.11129606778107475,0.7477726234709363,-0.12473248369016036,-1.7684969398739303,-0.5542115227196396,136869.90498270473,5.0,18.8,0.7366942943812367,0.09003235423316726,0.11349552707233578,0.34228979147165073,1.9733069904555325,0.22166516520061785,17.9
10.0,0.2581716674510527,-0.14879125656646772,0.7667627463495146,-0.1491935313435331,-1.7415238197275478,-0.6780277196119668,137537.84249640722,5.0,18.8,0.7337832986780098,0.07737719121905329,0.13759227417876416,0.38996410481276905,1.965146475665766,0.1999594693483885,17.9
12.0,0.28060336221637483,-0.20476555405836494,0.815307353244331,-0.18881805730300796,-1.8699509654458737,-0.855397471299023,137145.2971456478,5.0,18.8,0.7270969580084526,0.08011924664039162,0.1225513402087944,0.4312013418518288,1.9336248100847968,0.19919507412942072,17.9
14.0,0.26929137807558945,-0.2516212947216367,0.8480436507462377,-0.23894954408234115,-1.87131219396339,-1.0077067630534333,137145.2971456478,5.0,18.8,0.7226007521327593,0.061583827412082535,0.10412457692885495,0.4802723643749321,1.904009699908915,0.2143206588990691,17.9
20.0,0.27644870983301545,-0.3932727682409014,0.9740558054203882,-0.3861593003262513,-2.0675538691082496,-1.5087051387304569,137145.2971456478,5.0,18.8,0.7258578471456473,0.0885377377409825,0.1119179240782851,0.6692757073477572,1.861770025925146,0.21243768972826282,17.9
-20.0,0.2465073406120404,0.27973446438310423,0.9064801535336563,0.13037685607130411,-1.8143325282819394,1.216017185014646,274862.55513116065,10.0,18.8,0.2415224709224748,0.06446233513286725,0.14264942128665276,0.2992072519677274,0.6467276846546015,0.19866893405017708,17.9
-14.0,0.23901835222247092,0.17990558882043,0.8012788482481833,0.06453415589406691,-1.673496237156843,0.8265126248171412,274608.2976543025,10.0,18.8,0.23418152535941444,0.06608146894113187,0.07381499717135287,0.2543432813346747,0.6171253609727486,0.17090964424848357,17.9
-12.0,0.23581580055886547,0.14009275615368827,0.7632320599570784,0.03550122379035466,-1.6187281220211922,0.6877321492704253,274883.7322557612,10.0,18.8,0.24055722740483007,0.07958018812677085,0.09164199948579733,0.27213369018273376,0.6444368367414016,0.19865137268567742,17.9
-10.0,0.2359230342086943,0.10370639268458044,0.7381958502914879,0.013628583323204959,-1.6001837944807256,0.5670131810580558,275159.1668572199,10.0,18.8,0.2401650422289373,0.08630757265526494,0.06280594588140698,0.2886541710306075,0.6366714576245124,0.2264179249943473,17.9
-8.0,0.22650202679952944,0.07540823233719299,0.7037411185862914,0.014211440383739372,-1.538763041856589,0.4573342799612036,275159.1668572199,10.0,18.8,0.23415058959051874,0.0699481521287599,0.09440032773259664,0.2206139392821436,0.6371418393719994,0.17197547289985482,17.9
-6.0,0.22916934520178533,0.07852278864561694,0.671417338534381,0.049594245863467355,-1.507831816074096,0.3957137581351318,275159.1668572199,10.0,18.8,0.23776580157882132,0.06942979618800087,0.08474623652353395,0.2028833838069945,0.6492844714038399,0.16897588876970118,17.9
-4.0,0.23362625741738557,0.07563345965797943,0.6513006554334712,0.06051446030250191,-1.491741304410396,0.3196843125766723,275159.1668572199,10.0,18.8,0.24630042945860897,0.07981697149409,0.10281967640350062,0.25438179700034624,0.6793124458866716,0.20500684313301737,17.9
-2.0,0.23008949455472588,0.05331116583593884,0.6348543647386984,0.0436014910015793,-1.4681787228267789,0.19593597062780987,275434.60145867855,10.0,18.8,0.2381688853046997,0.08711375848028462,0.07749476410690669,0.26214833835711054,0.6509084311446779,0.21837246995903398,17.9
-0.0,0.23372751127882097,0.02256404395105955,0.6354411079553836,0.021807486921991106,-1.4888770490832197,0.052717936673910004,274883.7322557612,10.0,18.8,0.24081756946266553,0.08314739432272636,0.07847608816516578,0.22860381786401585,0.6591190432190208,0.20248069230102955,17.9
2.0,0.23786322122673584,-0.023533231433630723,0.6374839819012436,-0.02836995123424876,-1.5009713682961396,-0.13250134098452712,275159.1668572199,10.0,18.8,0.2366352569196138,0.08122953569933279,0.07787024605909848,0.22606733789086436,0.6487895426182876,0.19869908910427295,17.9
4.0,0.23067291717864805,-0.03762329857459556,0.6532215202345094,-0.038655957939691864,-1.5091655750755641,-0.2366046139716737,275159.1668572199,10.0,18.8,0.23151063625133578,0.0810318895207274,0.08693591859471005,0.236973585271414,0.6343568358486449,0.2027258525746646,17.9
6.0,0.2318685143310502,-0.05864233487272643,0.6821642300308169,-0.046726521367510876,-1.554377784607236,-0.3521624376578508,275434.60145867855,10.0,18.8,0.23805703116095095,0.07763045938816265,0.08300688113049051,0.21192210084755142,0.6523446808286676,0.18774488483593535,17.9
8.0,0.2399270002112388,-0.06814488879257433,0.7161233070864044,-0.020898792337046054,-1.617463480246345,-0.4355224605696928,275159.1668572199,10.0,18.8,0.2397764406646707,0.0827905985020452,0.0821796389705054,0.2523849113042375,0.6562576625696931,0.2135634776775695,17.9
10.0,0.24417016308169795,-0.09320835905371475,0.7498241666909906,-0.015212262606105574,-1.668276766660583,-0.5379187691481757,274883.7322557612,10.0,18.8,0.2299067768035512,0.11061460530427723,0.09673829073272143,0.3529739494766978,0.6349818498933603,0.2954254362245477,17.9
12.0,0.24055272085950533,-0.1258025045080272,0.7776762011721522,-0.028468892224974285,-1.688057645429005,-0.6535646569037622,275159.1668572199,10.0,18.8,0.2403832949616058,0.08759804935044,0.10677331725874349,0.28490492497599257,0.6592123905184935,0.22739992474684248,17.9
14.0,0.24668450789120236,-0.1630765477669762,0.8137025159906967,-0.046370588538502754,-1.7411226258066927,-0.7860720195558311,274883.7322557612,10.0,18.8,0.23759697628889528,0.0787200238856869,0.07669644769898075,0.2536877834477619,0.6334718970824644,0.1890344773451878,17.9
20.0,0.2564722380806957,-0.2606580898421755,0.9222969272555723,-0.10001485456740443,-1.9018511589663205,-1.1785530226211667,275159.1668572199,10.0,18.8,0.2357872444350632,0.07182752730407581,0.10638556892171534,0.28114371703384583,0.6276382397454358,0.19993894537500825,17.9
-20.0,0.23243526852586346,0.2481253762530276,0.8961560215426906,0.07944509419480099,-1.761281028314745,1.1423433011501563,410686.7528321244,15.0,18.8,0.10275172976417074,0.07306531479949369,0.07894681232859337,0.18571553124424808,0.30141912079967575,0.1601622935676554,17.9
-14.0,0.22747360253827908,0.1588881959518002,0.7883569325420215,0.02911333942381224,-1.615507581842406,0.7699656238713438,410412.04597404273,15.0,18.8,0.11713993300697582,0.09049783114664864,0.08501601301103161,0.29381519308895626,0.3419806988213731,0.22852556469657204,17.9
-12.0,0.22461318427895788,0.12494908400581918,0.7595015031029909,0.005822961252865261,-1.582264605317088,0.6506013258232699,410655.1288420151,15.0,18.8,0.12470459680385491,0.08820108326939034,0.11673952497978517,0.24454161056500465,0.38669582289187787,0.21486030527744962,17.9
-10.0,0.22336118192044077,0.08661566320777324,0.7284522997016134,-0.014447598348998697,-1.5476323737963502,0.5260008972356502,411006.4163773803,15.0,18.8,0.13888619377511688,0.08121911219818194,0.11523278802920843,0.22308333915122722,0.4277785767182058,0.1993286784479715,17.9
-8.0,0.22492503646532575,0.06715719430421895,0.7059685578084002,-0.008675620940792625,-1.535727253812194,0.4385810906400462,411006.4163773803,15.0,18.8,0.11993290299296215,0.06902945034542068,0.08612669302849199,0.1849142778945757,0.3616440284393929,0.1666330559385739,17.9
-6.0,0.2201075685139223,0.0664862607495739,0.6693473957876325,0.02913084382821176,-1.4856276234678862,0.36980577689048527,411249.6657211668,15.0,18.8,0.11761488229224953,0.07940445194796575,0.09172429933561126,0.25860976467060787,0.35975785590448345,0.20756577062791345,17.9
-4.0,0.22543598575892687,0.07275461815489519,0.6525931518475762,0.05665576808448545,-1.476390665108053,0.3154348974172818,411249.6657211668,15.0,18.8,0.12496491736236187,0.08582383243590617,0.11046157113745227,0.2612076389690271,0.39153011600450977,0.2179244950626124,17.9
-2.0,0.2227217041277741,0.04807547254847577,0.6323870191770935,0.03863910928855214,-1.4452038108858711,0.18643845409294946,411249.6657211668,15.0,18.8,0.12952395429958827,0.08362331380330978,0.1324049863124334,0.287947275178886,0.42535512203990405,0.21850887944006459,17.9
-0.0,0.21729654785632996,0.014694856012679345,0.6232890837925044,0.009148342441226209,-1.4218167641125026,0.029678444403365974,411249.6657211668,15.0,18.8,0.12364418143400613,0.08387600003620456,0.08071772601500583,0.267232227181657,0.36712359944974254,0.21862677123532728,17.9
2.0,0.22034420995940143,-0.018130266568134226,0.6314292519850153,-0.020594397004404418,-1.4417472893073549,-0.1191843371933347,410699.8667028229,15.0,18.8,0.11958845133599774,0.09455975431130945,0.08828770811609402,0.2996057757187512,0.3655652257987673,0.24202304749241954,17.9
4.0,0.21946496128820464,-0.03180079912390667,0.6433897724787463,-0.028416958310660913,-1.4572426698106753,-0.2245142885835759,410943.11692702834,15.0,18.8,0.12107901278966735,0.07965276801527521,0.0932815109204123,0.25749985558745775,0.36755415005284076,0.20646326053097785,17.9
6.0,0.22503506309399057,-0.05178654684012124,0.6700052057687599,-0.0298855083958937,-1.5073385261073258,-0.3288234797299076,412042.6302833549,15.0,18.8,0.11751997245972504,0.07329080555370289,0.09966498964954135,0.2143571011950282,0.36465588761255163,0.18247966287144504,17.9
8.0,0.22683368949674337,-0.0567990294101794,0.7081083983872141,0.005425657780731432,-1.5629343876419823,-0.4013778602481401,412285.75437392166,15.0,18.8,0.11891386431622449,0.08640116609132237,0.09195797267128544,0.24430747246944648,0.35754380464376073,0.20700624985622892,17.9
10.0,0.23373888301572054,-0.08337320801152226,0.7382189077689487,0.007116359105124787,-1.608903990019414,-0.5069507601221203,411736.0400347565,15.0,18.8,0.1311477422554027,0.07760871824934835,0.08561809187434391,0.27814040493407044,0.3679255377052306,0.21147350251364921,17.9
12.0,0.2355453761448193,-0.11433464386738981,0.7712629401813766,-0.003773510844932517,-1.655796815678769,-0.6218366789929811,412363.04327032575,15.0,18.8,0.11622810903022278,0.08728218649690343,0.0735177548708344,0.3013140306565242,0.3378491618458744,0.23202646707399352,17.9
14.0,0.23597882525240535,-0.14471901779730653,0.8040898529714822,-0.015129367080574666,-1.6901268160099716,-0.7384084939828859,412331.2839596354,15.0,18.8,0.11595575275848997,0.10520025812524114,0.10129009646684779,0.3445781158000968,0.37333940365403023,0.28047678208662596,17.9
20.0,0.2374759462956426,-0.23681048112567693,0.9029844986893492,-0.06114621059170136,-1.809521379217361,-1.1073392396294481,412299.5255431119,15.0,18.8,0.11479297278934754,0.07951317759005486,0.08213728567912204,0.23717744593422793,0.3229903810344466,0.18351573546169397,17.9
-20.0,0.21912837433123866,0.2479069488900608,0.8835468354855095,0.08706390642976133,-1.6862967046305732,1.1270020017952709,545257.6369020175,20.0,18.8,0.10518414403392856,0.06299204726009862,0.09755870365898585,0.20930048234336715,0.3108008682162405,0.16069767117904216,17.9
-14.0,0.21147019544228773,0.15670450771663208,0.7744204593605846,0.034991188405954186,-1.5424446588695444,0.7546020823843327,546748.0257622781,20.0,18.8,0.09913318093471063,0.06968142848226783,0.07601411321138535,0.20406804506358212,0.31062384017462114,0.1769290643669944,17.9
-12.0,0.21161249457178297,0.12069019446096936,0.7460979210207732,0.008938010486689619,-1.517428616090461,0.632384336675754,545736.8733983483,20.0,18.8,0.09904323559448103,0.06620808768907492,0.07944590065673328,0.18802420974027384,0.31533364356669774,0.17147009228699625,17.9
-10.0,0.2085416914305399,0.08068492984399862,0.7100907288728744,-0.015197100696897298,-1.4779853630669322,0.5019020158489906,549022.795365624,20.0,18.8,0.09650250967528598,0.06531656484563883,0.10125748651425667,0.1698949298356117,0.31822511291745753,0.16013309830831324,17.9
-8.0,0.21162468128281461,0.06134638068687976,0.6832687791863873,-0.008025115882654019,-1.45606744395317,0.4123435010776299,546678.0492362662,20.0,18.8,0.09537411438530471,0.07087221796648868,0.09948099985901536,0.20057481448896944,0.3210650325396574,0.1749954829025194,17.9
-6.0,0.2111366419547321,0.06314329784890238,0.6489643054795522,0.02831747345262776,-1.4213499676738615,0.35254840699416873,549414.1756088199,20.0,18.8,0.08827682359097379,0.06563827200858158,0.08189536486473854,0.1946426252694537,0.2844058184328749,0.16507555296236154,17.9
-4.0,0.21391298492862668,0.06055462716151494,0.6360389521424045,0.03919937105948728,-1.4136930530045015,0.2801150779351043,547541.0154280541,20.0,18.8,0.09076986362506304,0.07307100186478653,0.07111679551791061,0.24868972326648595,0.28381735131237945,0.19612381767436624,17.9
-2.0,0.22058015695234212,0.044556225068324566,0.630705738695564,0.033225573171361496,-1.4348256972107225,0.17641644061218265,546172.8469737113,20.0,18.8,0.08824193806332256,0.0748705572688084,0.09277840167193331,0.24298899848182626,0.3086105500634973,0.19687147550881778,17.9
-0.0,0.21489598102496346,0.011074236294959974,0.6198879080906586,0.003622702272252845,-1.407234234481547,0.021544542573371617,546762.1805611128,20.0,18.8,0.09653630686174217,0.07708924777669568,0.1062647336147669,0.2643767496923012,0.32824396303855036,0.2070355248647744,17.9
2.0,0.21247365835294782,-0.024392957122854053,0.6193469389227954,-0.03181795027763017,-1.3926231938517373,-0.13639706507748184,547154.4022683052,20.0,18.8,0.08602737776949768,0.0933531205006705,0.08842931073174196,0.3094361051841609,0.29084207102544807,0.24592901488242155,17.9
4.0,0.21423364868629097,-0.037314611725298465,0.6294780735729462,-0.04346938245385241,-1.4135068684930374,-0.2376300010355562,547427.8427491989,20.0,18.8,0.09512644419093783,0.08976256893089989,0.09427295291190518,0.3007273994575736,0.3190356917182103,0.23694966968864697,17.9
6.0,0.21834318856946167,-0.054443742646719126,0.6599283871574654,-0.03520362284816091,-1.46331425840959,-0.331033065116325,548016.8821264917,20.0,18.8,0.09521461641920728,0.07062366387003023,0.11002204155468835,0.2272205512504269,0.3372008440435245,0.18582170565252695,17.9
8.0,0.22174050026437625,-0.057112197823872,0.6932804583707739,0.006745315851010896,-1.514213500655378,-0.3933224665631396,547743.4206084647,20.0,18.8,0.10859113539994723,0.06962106150444315,0.10710779939814905,0.21932332458239212,0.3610904827496,0.1799893376340758,17.9
10.0,0.22495741435545166,-0.07940711580339387,0.7280088443124787,0.012507877242412643,-1.5616896448967614,-0.49132634651099416,545597.698615874,20.0,18.8,0.09423105676468514,0.06817275451242759,0.088662839515354,0.1992257964196566,0.3025396408061884,0.17072870566484122,17.9
12.0,0.2333540888193973,-0.16955941868821847,0.7893584115402742,-0.06581527099456203,-1.6561886953359746,-0.7227941453183218,545674.6597137337,20.0,18.8,0.0958535148324814,0.08154694600770794,0.10425801775537168,0.19850254788464508,0.3108304046066709,0.19265148784788558,17.9
14.0,0.22853496037201745,-0.14561852123873803,0.7915667346347806,-0.01749483550280201,-1.6352233968235177,-0.7293005966757078,545989.9050723126,20.0,18.8,0.09188712091673179,0.06765935717906164,0.07637202937044905,0.2125455227606566,0.27475900742419146,0.16899684878513452,17.9
20.0,0.2239587613803846,-0.22902373571355264,0.8915856905735492,-0.05469269680422613,-1.7512747207399684,-1.0798332156199553,546578.4827749842,20.0,18.8,0.0972673975353499,0.06918389627445415,0.10217424794512986,0.1918495604379497,0.3032844743342188,0.17774623726228664,17.9
-20.0,0.20937135804961274,0.2482219344741703,0.8826368111850579,0.09270219390753295,-1.663096349139894,1.1250923503662482,670025.1011286585,25.0,18.8,0.08169570512785104,0.0519691015076506,0.09879029122777291,0.14659796292305774,0.27035435078712566,0.13042231326674233,17.9
-14.0,0.2139221772320434,0.15369844305051658,0.7758616775209435,0.03115813553623571,-1.5548829813423666,0.7492653675856913,672953.727061969,25.0,18.8,0.07612491485690959,0.05534853047236582,0.08656051610356813,0.150917838737829,0.24808978544682897,0.14325278519685267,17.9
-12.0,0.20921924531601818,0.11664967650113292,0.7499827867905628,0.005696873048639028,-1.5192128267259004,0.6279412900722973,670234.6418520389,25.0,18.8,0.08135848231304832,0.058248097805587186,0.07703301400831725,0.16301840751037405,0.25188419858599426,0.14580735271583167,17.9
-10.0,0.2051944699937167,0.08170214478008829,0.7131893463992831,-0.011877128899812071,-1.4679001673715146,0.5051923268572227,672623.1644905305,25.0,18.8,0.07471859207369712,0.05564773901152211,0.0859678487205207,0.15090894053346718,0.25829080501395935,0.14002588040890185,17.9
-8.0,0.20415016644773099,0.06236242773152336,0.6805701664228601,0.00025163365449865153,-1.4307719365225215,0.41590076917611396,673384.7802369443,25.0,18.8,0.07406668647365616,0.05774963572620762,0.08326629823497889,0.16997915308623748,0.25626455515404134,0.14758153342128724,17.9
-6.0,0.2050550391278568,0.06748180557496222,0.6571179775212581,0.03438800016342415,-1.4129997125183182,0.3634041781217195,670673.8914276167,25.0,18.8,0.08456186013851673,0.06126718994503914,0.07968682159989648,0.20086418480139806,0.2787667924776846,0.16582067832282776,17.9
-4.0,0.20641024817867334,0.06471538975168939,0.6315308186933845,0.04786543049453708,-1.3855787529641865,0.28890996621150206,676632.1244120062,25.0,18.8,0.09627096153718175,0.06819587514260736,0.10287234144957905,0.22651032750156933,0.3314966947543006,0.1849055945445705,17.9
-2.0,0.2123024363871796,0.0466478081342653,0.6268851039146622,0.037511684645875884,-1.399024575437392,0.18097615332910713,671425.7802523405,25.0,18.8,0.1130738259840654,0.08201477534885764,0.10114114413740327,0.2810040027408169,0.37310477524730373,0.2256794796408406,17.9
-0.0,0.20755288938882893,0.012898611814656971,0.6184194079972384,0.010777842011786947,-1.37770473299899,0.026567741781846444,673535.2694269387,25.0,18.8,0.11557726692321256,0.08393568962327606,0.08624051400897499,0.2781360336553362,0.36915552907111043,0.22576037781832045,17.9
2.0,0.21044296004309007,-0.018587548522597135,0.6269078178223813,-0.015160782555825049,-1.3957753099989596,-0.11932587778641957,672397.7084422649,25.0,18.8,0.13261603203882652,0.07902288411433002,0.10747390927292416,0.2529183460675441,0.4270574807742588,0.20941134980144363,17.9
4.0,0.21600920862236936,-0.03769645899322646,0.6387359027795666,-0.035137624183880035,-1.4270182551483206,-0.23314780593794712,670756.8271059396,25.0,18.8,0.09763811410425699,0.07230864214497157,0.10666535455258355,0.23206894179911194,0.3334146497865319,0.1942850299265373,17.9
6.0,0.21988341894679606,-0.05139384480821437,0.6612021048706783,-0.02595264549224682,-1.4621599027086836,-0.32092655684373145,673370.0710075541,25.0,18.8,0.08203073196132366,0.06569066045523736,0.10841502771830384,0.20818529950385734,0.30276762615604585,0.17337627783915674,17.9
8.0,0.21817733530812977,-0.058237818006691644,0.6883773407161093,0.007471377409473305,-1.4959622652168703,-0.39060147908191994,679074.2950862788,25.0,18.8,0.07110238615694703,0.05673957424490264,0.07415716172276349,0.17959446301617077,0.24237692787671827,0.15181111187733573,17.9
10.0,0.22241721380384644,-0.07728490516992427,0.7228743944019371,0.020287461625922362,-1.5438067871310628,-0.48168552768199563,675210.1565575344,25.0,18.8,0.08088777487190871,0.06459163587381386,0.09665366251438053,0.17270933882959616,0.2796969088689093,0.15303112194782176,17.9
12.0,0.2250398266891677,-0.1068573213961244,0.7613768785645131,0.01651666484794747,-1.5952399210004358,-0.5944300108072675,672712.0504013968,25.0,18.8,0.07475552104035565,0.061012822792164016,0.08656315144743568,0.1668483528686758,0.265949046474525,0.1470263596609809,17.9
14.0,0.22815355805902,-0.14042355403393106,0.7882412777544759,-0.002243950026649502,-1.6188598380824182,-0.7132210455833352,674875.8652740029,25.0,18.8,0.07982352483575215,0.06572849619328415,0.08008765456105318,0.1733710831095727,0.2528325874069728,0.16146200786703818,17.9
20.0,0.22497735005621916,-0.22868527839727698,0.8943051058696757,-0.04581820677235462,-1.752876963688141,-1.0793318188869216,675304.9673563302,25.0,18.8,0.07832774644112757,0.05894198675758155,0.07515060739958633,0.17059463680066556,0.2311830115513894,0.1493329732677725,17.9
-20.0,0.17929373043215555,0.38742669938893876,0.874829525206701,0.1538586511306521,-0.9694996951690188,1.3094197238096466,139515.51962386974,5.0,-11.3,0.6689285641531684,0.09088848571460542,0.12150076158577475,0.6840292629240734,1.5451989231142655,0.23192765583599986,-11.8
-14.0,0.17763185022333533,0.23698270479446043,0.7661875697806068,0.07589515713161533,-0.9111968173575529,0.866683346461637,139794.5506631175,5.0,-11.3,0.6995181733491683,0.08068920382689415,0.13863323717542012,0.5535927374936782,1.674594282608097,0.22685054796850454,-11.8
-12.0,0.17364904629414316,0.18151775829692177,0.7454555907960118,0.04776143973292623,-0.8979415975777846,0.723790085072356,138957.4575453743,5.0,-11.3,0.6826024906597267,0.084461235014224,0.13443539411740985,0.49083458576853284,1.649604964827671,0.21467015864385477,-11.8
-10.0,0.1673511664524441,0.1408951150733069,0.7151381261181987,0.0425550376088721,-0.8745994948025283,0.6061051944620223,138957.4575453743,5.0,-11.3,0.691287189274868,0.09140492053248739,0.09877222050040192,0.4366680492780438,1.6790597301829577,0.19781992567455192,-11.8
-8.0,0.1695950258920612,0.10482265244639447,0.6923817754379096,0.030918269014868684,-0.8817783674070551,0.49449350971900596,138840.98021298082,5.0,-11.3,0.6997362253002388,0.08762370424273049,0.12724169898412968,0.38985477931781404,1.713744073389776,0.18742182625814652,-11.8
-6.0,0.17432773806241106,0.10383557923930649,0.6736168953941669,0.042995882663197454,-0.8852661867225068,0.42044818233671,138957.4575453743,5.0,-11.3,0.6668878564879481,0.1104702174603529,0.13020742637443045,0.3482237397155469,1.639320796037145,0.2234448952717017,-11.8
-4.0,0.17916172086765592,0.08343902635410061,0.6458116622935808,0.03723927058787858,-0.8808623393084324,0.3169276525613313,139236.488584622,5.0,-11.3,0.6964392245488809,0.09582289794357435,0.13689466507291842,0.31069244396580287,1.7237172769981464,0.20922565626142392,-11.8
-2.0,0.17580714481086024,0.05853693104019378,0.6309759423586215,0.017617329814501648,-0.8653831915497282,0.19496626766198363,139236.488584622,5.0,-11.3,0.6794123675735009,0.0819914192023046,0.1129706285870498,0.26856228793466763,1.6843064483127137,0.1805688549015398,-11.8
-0.0,0.18838221288045878,-0.00033403124874600864,0.6240019933357496,-0.02664966403340341,-0.9035277625192334,-0.004279306945494006,139515.51962386974,5.0,-11.3,0.7091140324410847,0.09923804792370018,0.14071447029909462,0.2512813757382247,1.7638934742888033,0.2078209367008584,-11.8
2.0,0.17235484301060267,-0.03488089961959487,0.6413552874775376,-0.029930756436674994,-0.878212584374565,-0.14953965901461053,139236.488584622,5.0,-11.3,0.6935900754852354,0.08340198644843352,0.13821453315860283,0.23251921074718154,1.7269221603042562,0.18782109493750773,-11.8
4.0,0.17936533520763367,-0.06796595771215612,0.6509336717776466,-0.05702591943181235,-0.8978657492751276,-0.28302177015506114,139515.51962386974,5.0,-11.3,0.6871587117982384,0.08253316545233337,0.15508508266830653,0.25002790746278986,1.7105701787635321,0.19713616021256145,-11.8
6.0,0.18826145515314519,-0.09166460509246742,0.6813683894061235,-0.08543815439033384,-0.9611625981025304,-0.4046175143339162,139236.488584622,5.0,-11.3,0.682013679597826,0.1001085537188687,0.18424550322944225,0.2737194438414482,1.6978098181217298,0.21438489092780777,-11.8
8.0,0.17314434977646365,-0.10763941810018869,0.7121890011642948,-0.06777552732032774,-0.9433872253880472,-0.4998810915305143,139236.488584622,5.0,-11.3,0.6971833749613476,0.07883190428893941,0.12297213028491615,0.30211964326241586,1.725714546840694,0.1886168951183745,-11.8
10.0,0.18317880869650127,-0.14476703984508274,0.7416767902056168,-0.0685443384121004,-0.9783328863819445,-0.6142007781296023,139236.488584622,5.0,-11.3,0.6802788426158399,0.07612776790081278,0.14200495798096183,0.3313307839837424,1.6718118180855264,0.20911547930159322,-11.8
12.0,0.18956806635846543,-0.18815769483771533,0.7744093871586442,-0.0713181356240793,-1.0064656718969092,-0.739511721034408,138957.4575453743,5.0,-11.3,0.6823997607880731,0.07876519271338496,0.12815046909218242,0.37381059604482275,1.672843477081236,0.21567848251370647,-11.8
14.0,0.18456247543597173,-0.23888676123675143,0.805488684220285,-0.09916230789219757,-1.0038138136166368,-0.8837650498524161,139119.77736200287,5.0,-11.3,0.7050637709737224,0.07823547281895146,0.11158967293430147,0.4379270225159476,1.715564128688217,0.19328363290784226,-11.8
20.0,0.19899973598456125,-0.38023559701007703,0.9291787166888323,-0.15443721684612785,-1.1378248577220638,-1.3284874022801951,139119.77736200287,5.0,-11.3,0.6985999812690008,0.09024421756066478,0.1330937257208897,0.602322636490536,1.6528931142292007,0.23654279851431254,-11.8
-20.0,0.2003471545892317,0.27013990904607993,0.8765830043306518,-0.05709276678955324,-1.0071752760521646,1.0696842929627743,279206.6061168748,10.0,-11.3,0.22389414186378231,0.08396555160306203,0.10681096317276347,0.28074066640038214,0.5237240246516975,0.20164800257908794,-11.8
-14.0,0.19410762167972007,0.16710147079691903,0.7741471446900005,-0.05294014528352586,-0.943872207508806,0.7199375404232992,279485.25542437664,10.0,-11.3,0.22272834869357713,0.060119749871536246,0.09575329948740599,0.2040507475627899,0.5352769148966933,0.14350726275131748,-11.8
-12.0,0.18867800196704196,0.12281638677109764,0.744226484795698,-0.06271031274865826,-0.9245227825033182,0.5949185379549743,279485.25542437664,10.0,-11.3,0.21896077044666348,0.06017312227704745,0.08809596528467492,0.18694770501979904,0.5310743414547305,0.14311200400695617,-11.8
-10.0,0.18539165470633492,0.0839776068506472,0.7159479730666578,-0.06446355253252395,-0.9115632769400922,0.4829385888931148,279506.8339927725,10.0,-11.3,0.2211249553783447,0.061367534624583296,0.07783392895668582,0.17911018576010915,0.5398863377173154,0.14574824135466882,-11.8
-8.0,0.1818265191557414,0.06189141995464208,0.690859709685291,-0.04209589341089256,-0.9017205778602823,0.4021956783860212,279228.1631712444,10.0,-11.3,0.21857518654283728,0.06289927315802907,0.07007601872045892,0.17741300531955692,0.5368997668278865,0.1519066506784764,-11.8
-6.0,0.19115867177496934,0.06772162141652444,0.66685794785054,-0.01248769708620925,-0.9212791622152466,0.3506840191491451,279272.15151250985,10.0,-11.3,0.22645948556886325,0.07837156703391586,0.08518846907257344,0.1774695020023022,0.558466268386365,0.17428866271723978,-11.8
-4.0,0.1917689089555136,0.0697992601968998,0.6467473783342795,0.0029157651041199673,-0.9126706335915935,0.29179147818062595,279272.15151250985,10.0,-11.3,0.2263902618420986,0.08738256903031534,0.10958233176256807,0.18810432887844702,0.5610443660799342,0.19524169185414902,-11.8
-2.0,0.19604708320947217,0.05015916366616265,0.63517462036068,0.003680369037605895,-0.9187906775761808,0.18216460080044816,279272.15151250985,10.0,-11.3,0.22121115971458094,0.10039998454293739,0.10149859744267892,0.2399459729196583,0.553776304093158,0.24250768248500484,-11.8
-0.0,0.19967055601089634,0.00919261823854415,0.6282540452456297,-0.004602457371609376,-0.9227145511891393,0.01765347644888572,279293.7126992058,10.0,-11.3,0.2236869984237164,0.09319811138938071,0.11484653422378531,0.2123265308901976,0.5682958612720178,0.22538481277194114,-11.8
